time,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-10-31 23:30:00+00:00,5.9,0,2.3,9.4,13.6,0,0.0,0.0,68.6
2025-11-01 00:00:00+00:00,6.0,0,2.2,9.2,13.3,0,0.0,0.0,69.2
2025-11-01 00:30:00+00:00,5.8,0,2.5,9.1,13.1,0,0.0,0.0,69.5
2025-11-01 01:00:00+00:00,5.6,0,2.5,8.9,12.8,0,0.0,0.0,70.1
2025-11-01 01:30:00+00:00,5.5,0,2.3,8.9,12.9,0,0.0,0.0,70.5
2025-11-01 02:00:00+00:00,4.9,0,2.3,9.0,13.1,0,0.0,0.0,70.6
2025-11-01 02:30:00+00:00,4.5,0,2.1,9.1,13.2,0,0.0,0.0,71.0
2025-11-01 03:00:00+00:00,4.5,0,2.1,9.1,13.1,0,0.0,0.7,70.4
2025-11-01 03:30:00+00:00,4.7,0,1.2,9.5,13.6,0,0.0,0.0,71.0
2025-11-01 04:00:00+00:00,4.8,0,1.2,9.9,14.1,0,0.0,0.1,69.9
2025-11-01 04:30:00+00:00,4.8,0,1.3,9.6,14.1,0,0.0,0.0,70.1
2025-11-01 05:00:00+00:00,4.8,0,1.4,9.7,14.1,0,0.0,0.1,69.8
2025-11-01 05:30:00+00:00,4.8,0,4.5,9.6,14.0,0,0.0,0.0,67.1
2025-11-01 06:00:00+00:00,4.7,0,4.6,9.6,13.7,0,0.0,0.1,67.3
2025-11-01 06:30:00+00:00,4.5,0,5.2,10.3,13.2,0,0.0,0.0,66.8
2025-11-01 07:00:00+00:00,4.5,0,5.2,10.6,13.1,0,0.0,0.0,66.5
2025-11-01 07:30:00+00:00,3.5,0,8.3,9.4,12.8,0,0.0,1.3,64.7
2025-11-01 08:00:00+00:00,3.3,0,9.1,7.2,12.6,0,0.0,4.1,63.7
2025-11-01 08:30:00+00:00,3.3,0,7.1,5.1,12.6,0,0.0,7.1,64.6
2025-11-01 09:00:00+00:00,3.6,0,6.7,5.0,12.2,0,0.0,10.0,62.6
2025-11-01 09:30:00+00:00,4.0,0,1.9,6.3,11.8,0,0.0,12.3,63.7
2025-11-01 10:00:00+00:00,4.0,0,1.7,5.6,11.6,0,0.0,14.9,62.1
2025-11-01 10:30:00+00:00,4.0,0,0.4,6.0,11.5,0,0.0,16.6,61.5
2025-11-01 11:00:00+00:00,3.9,0,0.4,6.7,11.3,0,0.0,17.5,60.2
2025-11-01 11:30:00+00:00,3.8,0,1.4,7.0,11.1,0,0.0,17.6,59.0
2025-11-01 12:00:00+00:00,3.8,0,1.5,8.0,11.0,0,0.0,17.2,58.5
2025-11-01 12:30:00+00:00,3.7,0,2.5,9.3,10.9,0,0.0,15.5,58.1
2025-11-01 13:00:00+00:00,3.8,0,2.8,10.2,11.1,0,0.0,14.5,57.6
2025-11-01 13:30:00+00:00,3.9,0,4.7,10.7,11.3,0,0.0,12.0,57.4
2025-11-01 14:00:00+00:00,4.0,0,6.1,11.7,11.7,0,0.0,9.2,57.2
2025-11-01 14:30:00+00:00,4.4,0,10.4,12.7,12.1,0,0.0,6.3,54.1
2025-11-01 15:00:00+00:00,5.2,0,11.1,15.7,12.4,0,0.0,3.6,52.0
2025-11-01 15:30:00+00:00,6.0,0,14.1,17.1,12.2,0,0.0,1.7,48.9
2025-11-01 16:00:00+00:00,6.3,0,14.6,18.5,12.4,0,0.0,0.4,47.7
2025-11-01 16:30:00+00:00,6.4,0,15.9,19.7,12.4,0,0.0,0.4,45.2
2025-11-01 17:00:00+00:00,6.4,0,16.0,20.7,12.5,0,0.0,0.4,43.9
2025-11-01 17:30:00+00:00,6.4,0,15.9,21.0,12.5,0,0.0,0.0,44.2
2025-11-01 18:00:00+00:00,6.3,0,15.7,20.0,12.4,0,0.0,0.4,45.2
2025-11-01 18:30:00+00:00,6.3,0,15.8,18.7,12.4,0,0.0,0.0,46.9
2025-11-01 19:00:00+00:00,6.3,0,15.8,17.2,12.4,0,0.0,0.0,48.2
2025-11-01 19:30:00+00:00,6.4,0,15.1,16.1,12.6,0,0.0,0.0,49.9
2025-11-01 20:00:00+00:00,6.7,0,14.5,14.8,12.6,0,0.0,0.4,51.0
2025-11-01 20:30:00+00:00,8.0,0,10.8,16.3,13.3,0,0.0,0.0,51.6
2025-11-01 21:00:00+00:00,8.7,0,10.7,15.3,13.5,0,0.0,0.4,51.3
2025-11-01 21:30:00+00:00,9.1,0,9.6,15.4,14.1,0,0.0,0.0,51.9
2025-11-01 22:00:00+00:00,9.3,0,9.3,14.4,14.0,0,0.0,0.4,52.6
2025-11-01 22:30:00+00:00,9.4,0,9.2,12.5,13.8,0,0.0,0.0,55.0
2025-11-01 23:00:00+00:00,9.5,0,9.2,11.5,13.9,0,0.0,0.4,55.4
2025-11-01 23:30:00+00:00,9.8,0,9.2,10.9,14.4,0,0.0,0.0,55.5
2025-11-02 00:00:00+00:00,9.7,0,9.0,10.5,14.5,0,0.0,0.0,56.3
2025-11-02 00:30:00+00:00,9.8,0,8.7,10.8,15.1,0,0.1,0.0,55.5
2025-11-02 01:00:00+00:00,10.1,0,8.9,11.4,15.3,0,0.1,0.0,54.2
2025-11-02 01:30:00+00:00,10.2,0,9.7,11.6,15.5,0,0.0,0.0,53.0
2025-11-02 02:00:00+00:00,10.5,0,10.1,11.7,15.9,0,0.1,0.0,51.7
2025-11-02 02:30:00+00:00,10.8,0,10.2,12.1,16.3,0,0.1,0.0,50.6
2025-11-02 03:00:00+00:00,10.9,0,10.2,12.3,16.4,0,0.1,0.5,49.7
2025-11-02 03:30:00+00:00,10.8,0,9.1,12.4,16.7,0,0.1,0.0,50.9
2025-11-02 04:00:00+00:00,10.8,0,9.0,12.4,16.9,0,0.0,0.5,50.4
2025-11-02 04:30:00+00:00,10.8,0,9.0,12.4,17.1,0,0.0,0.0,50.7
2025-11-02 05:00:00+00:00,11.1,0,6.4,13.3,16.6,0,0.0,0.0,52.5
2025-11-02 05:30:00+00:00,10.2,0,7.1,14.0,16.8,0,0.0,0.0,51.9
2025-11-02 06:00:00+00:00,9.7,0,7.5,13.5,16.9,0,0.0,0.0,52.3
2025-11-02 06:30:00+00:00,10.1,0,7.6,14.6,16.5,0,0.0,0.0,51.1
2025-11-02 07:00:00+00:00,10.1,0,8.0,13.9,16.7,0,0.0,0.0,51.3
2025-11-02 07:30:00+00:00,9.0,0,10.4,15.0,14.5,0,0.0,1.2,49.8
2025-11-02 08:00:00+00:00,8.8,0,9.9,15.8,13.8,0,0.0,4.2,47.4
2025-11-02 08:30:00+00:00,8.5,0,8.5,14.7,13.3,0,0.0,8.3,46.6
2025-11-02 09:00:00+00:00,8.1,0,8.1,13.6,12.6,0,0.0,12.5,45.2
2025-11-02 09:30:00+00:00,7.7,0,7.8,11.8,11.9,0,0.0,16.4,44.4
2025-11-02 10:00:00+00:00,7.6,0,7.5,12.0,11.5,0,0.0,18.5,42.8
2025-11-02 10:30:00+00:00,7.4,0,6.7,12.0,11.2,0,0.0,20.4,42.2
2025-11-02 11:00:00+00:00,7.1,0,6.6,11.8,11.0,0,0.0,21.2,42.3
2025-11-02 11:30:00+00:00,7.0,0,7.8,11.9,10.8,0,0.0,20.4,42.2
2025-11-02 12:00:00+00:00,7.1,0,7.9,12.6,10.8,0,0.0,19.5,42.0
2025-11-02 12:30:00+00:00,7.4,0,6.7,14.1,10.9,0,0.0,18.5,42.4
2025-11-02 13:00:00+00:00,8.0,0,6.9,15.0,10.9,0,0.0,17.0,42.2
2025-11-02 13:30:00+00:00,7.7,0,9.1,15.6,10.9,0,0.0,14.7,42.1
2025-11-02 14:00:00+00:00,7.7,0,9.5,17.1,11.1,0,0.0,12.3,42.4
2025-11-02 14:30:00+00:00,7.8,0,11.1,18.6,11.1,0,0.0,9.4,41.8
2025-11-02 15:00:00+00:00,9.1,0,11.1,21.6,11.0,0,0.0,6.1,41.1
2025-11-02 15:30:00+00:00,9.3,0,11.6,24.8,11.2,0,0.0,2.8,40.3
2025-11-02 16:00:00+00:00,9.2,0,11.5,26.7,11.1,0,0.0,0.5,41.0
2025-11-02 16:30:00+00:00,8.9,0,13.3,25.7,10.7,0,0.0,0.5,40.9
2025-11-02 17:00:00+00:00,8.9,0,13.3,25.2,10.7,0,0.0,0.5,41.5
2025-11-02 17:30:00+00:00,9.0,0,12.5,25.0,10.8,0,0.0,0.0,42.7
2025-11-02 18:00:00+00:00,9.1,0,12.4,24.0,10.9,0,0.0,0.5,43.1
2025-11-02 18:30:00+00:00,9.3,0,10.2,24.6,11.1,0,0.0,0.0,44.8
2025-11-02 19:00:00+00:00,9.6,0,10.4,21.5,11.4,0,0.0,0.1,47.0
2025-11-02 19:30:00+00:00,10.0,0,11.4,18.0,11.9,0,0.0,0.0,48.6
2025-11-02 20:00:00+00:00,10.3,0,11.6,15.4,12.4,0,0.0,0.5,49.7
2025-11-02 20:30:00+00:00,10.3,0,8.4,14.7,12.5,0,0.0,0.0,54.1
2025-11-02 21:00:00+00:00,9.9,0,8.4,13.2,12.9,0,0.0,0.0,55.6
2025-11-02 21:30:00+00:00,10.1,0,6.9,12.2,13.2,0,0.0,0.0,57.5
2025-11-02 22:00:00+00:00,9.0,0,6.5,11.0,13.7,0,0.0,0.6,59.2
2025-11-02 22:30:00+00:00,7.5,0,6.0,11.3,14.1,0,0.0,0.0,61.1
2025-11-02 23:00:00+00:00,6.6,0,6.7,11.3,13.8,0,0.0,0.6,61.0
2025-11-02 23:30:00+00:00,6.1,0,6.7,11.8,13.9,0,0.0,0.0,61.5
2025-11-03 00:00:00+00:00,6.2,0,5.8,11.2,13.7,0,0.0,0.0,63.1
2025-11-03 00:30:00+00:00,6.5,0,5.8,11.1,13.5,0,0.0,0.0,63.0
2025-11-03 01:00:00+00:00,6.4,0,5.7,11.0,13.5,0,0.0,0.0,63.3
2025-11-03 01:30:00+00:00,6.5,0,4.5,11.0,13.5,0,0.0,0.0,64.4
2025-11-03 02:00:00+00:00,6.9,0,3.9,10.9,13.4,0,0.0,0.6,64.3
2025-11-03 02:30:00+00:00,6.9,0,2.7,10.9,13.5,0,0.0,0.0,65.8
2025-11-03 03:00:00+00:00,6.8,0,2.2,10.5,13.3,0,0.0,0.0,67.2
2025-11-03 03:30:00+00:00,6.8,0,1.5,10.5,13.2,0,0.0,0.0,68.1
2025-11-03 04:00:00+00:00,6.7,0,1.1,10.4,13.1,0,0.0,0.0,68.5
2025-11-03 04:30:00+00:00,6.7,0,0.8,10.4,13.1,0,0.0,0.0,69.0
2025-11-03 05:00:00+00:00,6.7,0,0.8,10.7,12.9,0,0.0,0.0,68.8
2025-11-03 05:30:00+00:00,6.3,0,3.2,12.2,12.4,0,0.0,0.0,65.8
2025-11-03 06:00:00+00:00,5.6,0,3.7,14.0,12.0,0,0.0,0.0,64.6
2025-11-03 06:30:00+00:00,5.0,0,3.3,15.1,11.8,0,0.0,0.0,64.7
2025-11-03 07:00:00+00:00,5.5,0,3.0,15.4,11.7,0,0.0,0.0,64.4
2025-11-03 07:30:00+00:00,5.4,0,5.8,14.3,11.3,0,0.0,0.3,62.8
2025-11-03 08:00:00+00:00,5.5,0,6.3,12.6,11.4,0,0.0,1.2,62.9
2025-11-03 08:30:00+00:00,5.2,0,9.0,12.2,11.0,0,0.0,2.2,60.4
2025-11-03 09:00:00+00:00,5.4,0,9.1,11.7,10.9,0,0.0,3.4,59.5
2025-11-03 09:30:00+00:00,5.3,0,9.6,10.7,10.9,0,0.0,4.7,58.8
2025-11-03 10:00:00+00:00,5.2,0,9.4,11.5,10.6,0,0.0,5.4,57.7
2025-11-03 10:30:00+00:00,5.2,0,9.5,11.3,10.6,0,0.0,6.3,57.1
2025-11-03 11:00:00+00:00,5.2,0,9.6,10.7,10.6,0,0.0,6.9,57.0
2025-11-03 11:30:00+00:00,5.2,0,9.1,11.1,10.5,0,0.0,7.1,56.9
2025-11-03 12:00:00+00:00,5.4,0,7.6,11.3,10.7,0,0.0,6.8,58.2
2025-11-03 12:30:00+00:00,5.5,0,7.3,12.6,10.7,0,0.0,6.0,58.0
2025-11-03 13:00:00+00:00,5.5,0,7.4,12.4,10.8,0,0.0,5.3,58.6
2025-11-03 13:30:00+00:00,5.5,0,7.7,12.5,10.9,0,0.0,4.2,59.1
2025-11-03 14:00:00+00:00,5.4,0,8.1,13.4,10.9,0,0.0,3.3,58.8
2025-11-03 14:30:00+00:00,5.6,0,7.2,13.5,11.2,0,0.0,2.6,59.9
2025-11-03 15:00:00+00:00,5.4,0,8.0,13.0,10.6,0,0.0,6.0,57.0
2025-11-03 15:30:00+00:00,5.4,0,8.1,13.4,10.4,0,0.0,5.9,56.7
2025-11-03 16:00:00+00:00,5.3,0,8.0,16.2,10.3,0,0.0,4.2,56.0
2025-11-03 16:30:00+00:00,5.3,0,8.2,18.1,10.4,0,0.0,1.7,56.2
2025-11-03 17:00:00+00:00,5.4,0,8.4,18.4,10.4,0,0.0,0.4,57.0
2025-11-03 17:30:00+00:00,5.3,0,8.4,18.2,10.4,0,0.0,0.0,57.6
2025-11-03 18:00:00+00:00,5.0,0,8.1,15.8,9.9,0,0.0,5.6,55.6
2025-11-03 18:30:00+00:00,5.4,0,8.0,15.8,10.8,0,0.0,0.0,59.9
2025-11-03 19:00:00+00:00,5.2,0,8.0,15.0,11.0,0,0.0,0.0,60.8
2025-11-03 19:30:00+00:00,4.7,0,6.1,16.7,11.0,0,0.0,0.0,61.5
2025-11-03 20:00:00+00:00,3.9,0,5.9,16.5,11.2,0,0.0,0.1,62.3
2025-11-03 20:30:00+00:00,4.0,0,3.3,17.4,11.5,0,0.0,0.0,63.8
2025-11-03 21:00:00+00:00,4.1,0,3.0,16.0,11.8,0,0.0,0.0,65.0
2025-11-03 21:30:00+00:00,4.2,0,0.5,16.2,12.1,0,0.0,0.0,67.0
2025-11-03 22:00:00+00:00,4.2,0,0.3,15.9,12.2,0,0.0,0.1,67.2
2025-11-03 22:30:00+00:00,4.3,0,0.0,14.2,12.6,0,0.0,0.0,68.8
2025-11-03 23:00:00+00:00,4.4,0,0.0,13.8,12.7,0,0.0,0.1,69.0
2025-11-03 23:30:00+00:00,4.4,0,0.0,13.8,12.8,0,0.0,0.0,68.9
2025-11-04 00:00:00+00:00,4.4,0,0.0,14.3,12.8,0,0.0,0.0,68.4
2025-11-04 00:30:00+00:00,4.4,0,0.0,14.9,12.8,0,0.0,0.0,67.9
2025-11-04 01:00:00+00:00,4.5,0,0.0,14.2,12.9,0,0.0,0.0,68.4
2025-11-04 01:30:00+00:00,4.5,0,0.0,13.6,13.2,0,0.0,0.0,68.7
2025-11-04 02:00:00+00:00,4.6,0,0.0,13.4,13.4,0,0.0,0.1,68.5
2025-11-04 02:30:00+00:00,4.7,0,0.0,12.8,13.7,0,0.0,0.0,68.7
2025-11-04 03:00:00+00:00,4.7,0,0.0,12.8,13.8,0,0.0,0.0,68.6
2025-11-04 03:30:00+00:00,4.7,0,0.0,12.8,13.8,0,0.0,0.0,68.6
2025-11-04 04:00:00+00:00,4.7,0,0.0,12.8,13.8,0,0.0,0.0,68.6
2025-11-04 04:30:00+00:00,4.8,0,0.0,13.0,13.9,0,0.0,0.0,68.4
2025-11-04 05:00:00+00:00,5.3,0,0.0,13.6,13.9,0,0.0,0.0,67.2
2025-11-04 05:30:00+00:00,6.1,0,3.6,14.4,13.3,0,0.0,0.0,62.5
2025-11-04 06:00:00+00:00,7.4,0,4.5,16.0,12.4,0,0.0,0.0,59.7
2025-11-04 06:30:00+00:00,8.8,0,6.9,14.9,12.0,0,0.0,0.0,57.4
2025-11-04 07:00:00+00:00,9.6,0,7.0,14.5,11.7,0,0.0,0.0,57.2
2025-11-04 07:30:00+00:00,9.6,0,9.7,12.0,11.5,0,0.0,0.6,56.5
2025-11-04 08:00:00+00:00,9.8,0,10.2,11.4,11.6,0,0.0,1.6,55.4
2025-11-04 08:30:00+00:00,8.8,0,13.9,10.6,11.2,0,0.0,2.7,52.8
2025-11-04 09:00:00+00:00,8.5,0,14.0,11.2,10.8,0,0.0,4.3,51.2
2025-11-04 09:30:00+00:00,9.1,0,13.9,10.8,10.5,0,0.0,5.7,49.9
2025-11-04 10:00:00+00:00,9.2,0,13.7,10.1,10.5,0,0.0,6.6,49.8
2025-11-04 10:30:00+00:00,9.4,0,12.5,9.6,11.0,0,0.0,7.7,49.8
2025-11-04 11:00:00+00:00,9.4,0,12.9,9.8,11.1,0,0.0,7.8,48.9
2025-11-04 11:30:00+00:00,9.5,0,12.8,10.7,11.2,0,0.0,7.7,48.2
2025-11-04 12:00:00+00:00,9.4,0,13.1,12.0,11.2,0,0.0,7.3,47.0
2025-11-04 12:30:00+00:00,8.9,0,13.3,13.7,11.0,0,0.0,7.6,45.5
2025-11-04 13:00:00+00:00,9.0,0,13.5,14.5,11.0,0,0.0,6.8,45.2
2025-11-04 13:30:00+00:00,9.3,0,12.2,16.6,11.2,0,0.0,5.9,44.9
2025-11-04 14:00:00+00:00,9.5,0,12.3,18.3,11.3,0,0.0,3.9,44.6
2025-11-04 14:30:00+00:00,9.5,0,11.4,21.6,11.4,0,0.0,2.6,43.4
2025-11-04 15:00:00+00:00,9.5,0,11.4,23.6,11.3,0,0.0,1.5,42.6
2025-11-04 15:30:00+00:00,9.3,0,11.1,25.1,11.2,0,0.0,0.6,42.7
2025-11-04 16:00:00+00:00,9.1,0,10.9,25.4,10.9,0,0.0,0.1,43.7
2025-11-04 16:30:00+00:00,9.0,0,12.2,25.2,10.7,0,0.0,0.1,42.9
2025-11-04 17:00:00+00:00,8.9,0,12.3,25.1,10.5,0,0.0,0.1,43.0
2025-11-04 17:30:00+00:00,8.9,0,12.4,24.8,10.5,0,0.0,0.0,43.4
2025-11-04 18:00:00+00:00,8.9,0,11.9,24.0,10.6,0,0.0,0.1,44.5
2025-11-04 18:30:00+00:00,9.2,0,12.2,22.7,10.8,0,0.0,0.0,45.1
2025-11-04 19:00:00+00:00,9.3,0,13.7,21.4,10.9,0,0.0,0.1,44.7
2025-11-04 19:30:00+00:00,9.5,0,13.8,21.3,11.2,0,0.0,0.0,44.2
2025-11-04 20:00:00+00:00,9.9,0,14.4,19.2,11.6,0,0.0,0.1,44.7
2025-11-04 20:30:00+00:00,10.5,0,15.9,15.2,12.4,0,0.0,0.0,46.0
2025-11-04 21:00:00+00:00,10.9,0,16.5,12.6,12.9,0,0.0,0.0,47.1
2025-11-04 21:30:00+00:00,11.4,0,16.7,11.0,13.5,0,0.0,0.0,47.4
2025-11-04 22:00:00+00:00,11.5,0,17.0,9.9,13.7,0,0.0,0.0,47.9
2025-11-04 22:30:00+00:00,9.8,0,17.1,9.4,14.1,0,0.0,0.0,49.5
2025-11-04 23:00:00+00:00,8.4,0,17.4,9.6,14.4,0,0.0,0.1,50.1
2025-11-04 23:30:00+00:00,8.7,0,16.3,9.9,14.8,0,0.0,0.0,50.3
2025-11-05 00:00:00+00:00,9.7,0,16.3,9.9,14.8,0,0.0,0.0,49.2
2025-11-05 00:30:00+00:00,9.4,0,16.3,9.9,15.0,0,0.0,0.0,49.4
2025-11-05 01:00:00+00:00,9.0,0,16.5,10.1,15.2,0,0.0,0.0,49.1
2025-11-05 01:30:00+00:00,9.9,0,15.1,10.3,15.4,0,0.0,0.0,49.3
2025-11-05 02:00:00+00:00,8.8,0,15.5,10.5,15.8,0,0.0,0.1,49.2
2025-11-05 02:30:00+00:00,8.6,0,13.6,10.8,16.3,0,0.0,0.0,50.7
2025-11-05 03:00:00+00:00,8.6,0,13.5,10.9,16.3,0,0.0,0.0,50.5
2025-11-05 03:30:00+00:00,8.8,0,12.4,11.0,16.4,0,0.0,0.0,51.3
2025-11-05 04:00:00+00:00,9.3,0,12.1,10.8,15.9,0,0.0,0.0,51.9
2025-11-05 04:30:00+00:00,10.2,0,10.7,11.3,15.8,0,0.0,0.0,52.0
2025-11-05 05:00:00+00:00,10.5,0,10.4,12.4,15.4,0,0.0,0.0,51.3
2025-11-05 05:30:00+00:00,10.9,0,12.8,14.5,14.2,0,0.0,0.0,47.5
2025-11-05 06:00:00+00:00,11.3,0,12.1,19.1,13.3,0,0.0,0.0,44.1
2025-11-05 06:30:00+00:00,10.8,0,12.5,22.3,12.6,0,0.0,0.0,41.7
2025-11-05 07:00:00+00:00,10.5,0,12.2,24.3,12.3,0,0.0,0.0,40.7
2025-11-05 07:30:00+00:00,10.2,0,12.9,23.6,11.9,0,0.0,0.3,40.9
2025-11-05 08:00:00+00:00,10.1,0,12.9,22.6,11.8,0,0.0,1.2,41.2
2025-11-05 08:30:00+00:00,9.9,0,13.5,22.1,11.6,0,0.0,2.4,40.5
2025-11-05 09:00:00+00:00,9.9,0,11.5,22.5,11.7,0,0.0,3.9,40.4
2025-11-05 09:30:00+00:00,9.9,0,8.9,23.0,11.9,0,0.0,5.0,41.2
2025-11-05 10:00:00+00:00,9.7,0,8.7,22.4,11.7,0,0.0,6.1,41.4
2025-11-05 10:30:00+00:00,9.2,0,9.9,21.2,11.2,0,0.0,7.5,40.9
2025-11-05 11:00:00+00:00,9.2,0,9.8,20.9,11.0,0,0.0,8.0,40.9
2025-11-05 11:30:00+00:00,9.0,0,10.3,21.9,10.8,0,0.0,7.6,40.3
2025-11-05 12:00:00+00:00,9.0,0,10.1,23.2,10.7,0,0.0,6.2,40.8
2025-11-05 12:30:00+00:00,9.4,0,6.6,25.5,11.2,0,0.0,5.5,41.8
2025-11-05 13:00:00+00:00,9.4,0,6.4,27.4,11.1,0,0.0,4.7,41.0
2025-11-05 13:30:00+00:00,9.2,0,6.6,29.4,10.8,0,0.0,4.0,40.0
2025-11-05 14:00:00+00:00,9.0,0,6.6,31.2,10.6,0,0.0,3.2,39.4
2025-11-05 14:30:00+00:00,8.6,0,7.6,33.7,10.2,0,0.0,2.3,37.6
2025-11-05 15:00:00+00:00,8.4,0,7.6,35.2,10.0,0,0.0,1.4,37.4
2025-11-05 15:30:00+00:00,8.3,0,9.3,34.8,9.8,0,0.0,0.6,37.1
2025-11-05 16:00:00+00:00,8.4,0,9.5,35.6,9.8,0,0.0,0.1,36.6
2025-11-05 16:30:00+00:00,8.3,0,10.7,34.5,9.7,0,0.0,0.1,36.8
2025-11-05 17:00:00+00:00,8.3,0,10.9,34.3,9.8,0,0.0,0.1,36.7
2025-11-05 17:30:00+00:00,8.3,0,11.4,34.2,9.8,0,0.0,0.0,36.3
2025-11-05 18:00:00+00:00,7.9,0,11.7,33.8,10.0,0,0.0,0.1,36.4
2025-11-05 18:30:00+00:00,8.8,0,12.8,31.3,10.3,0,0.0,0.0,36.8
2025-11-05 19:00:00+00:00,9.0,0,13.2,30.0,10.5,0,0.0,0.1,37.1
2025-11-05 19:30:00+00:00,9.6,0,13.9,28.5,11.1,0,0.0,0.0,37.0
2025-11-05 20:00:00+00:00,9.9,0,14.3,28.1,11.5,0,0.0,0.0,36.2
2025-11-05 20:30:00+00:00,10.2,0,13.6,27.7,12.0,0,0.0,0.0,36.4
2025-11-05 21:00:00+00:00,9.8,0,13.9,26.8,12.4,0,0.0,0.0,37.0
2025-11-05 21:30:00+00:00,10.1,0,12.9,26.5,12.8,0,0.0,0.0,37.7
2025-11-05 22:00:00+00:00,10.2,0,13.2,25.9,13.0,0,0.0,0.0,37.6
